"replication","seed","response","voxel_index","snr","shared_oof_correlation","response_oof_correlation","absolute_correlation_gain","shared_oof_r2","response_oof_r2","shared_elapsed_seconds","response_elapsed_seconds","solver","fold_manifest","candidate_manifest","package_version","r_version","platform"
2026082811,2026082811,"voxel_20",20,0.4,0.338271245044111,0.34218005333593,0.00390880829181911,0.107194339195548,0.114994816636931,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_21",21,0.4,0.10114326114064,-0.00862746214507052,-0.109770723285711,-0.0484819786962238,-0.0350639275060147,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_22",22,0.4,0.227465324639699,0.179679975909661,-0.0477853487300378,0.0363082803736443,0.0295654253920615,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_23",23,0.4,0.375184516383025,0.36362050638334,-0.0115640099996847,0.138201679350192,0.128289992851462,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_24",24,0.4,0.249939626795422,0.190873817940669,-0.0590658088547534,0.0479075055778271,0.0320070911647987,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_25",25,0.4,0.342932845503587,0.29578806449874,-0.0471447810048475,0.111016451560781,0.0683900295479178,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_26",26,0.4,0.156936971570746,0.139562808973111,-0.0173741625976349,-0.00852929539366021,0.0173995850567811,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_27",27,0.4,0.279383604407707,0.227957647684204,-0.0514259567235033,0.0512305868060255,0.0436774637776186,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_28",28,0,0.10879511462823,0.102752986226144,-0.00604212840208629,-0.00994162003245003,0.00900758643873611,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_29",29,0,-0.133186694079817,-0.219986284366648,-0.0867995902868308,-0.144887716284881,-0.0684540731699346,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_30",30,0,0.0230159985736556,0.0898581327278314,0.0668421341541758,-0.0518457519029663,0.00591337985364826,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_31",31,0,0.248913749572851,0.259754656293994,0.010840906721143,0.0514729224527501,0.0626496925928983,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_32",32,0,-0.108971409579095,-0.0632112084666491,0.0457602011124457,-0.0960576874522425,-0.0312107200939749,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_33",33,0,0.0230224835445764,-0.0591069162756716,-0.082129399820248,-0.0653434596586866,-0.0262135759663091,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_34",34,0,-0.244051457504896,-0.276681776185641,-0.0326303186807453,-0.075029653224379,-0.0419469888793829,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_35",35,0,-0.0304806958090913,-0.113648069303039,-0.0831673734939475,-0.0541324889453605,-0.0316143866740266,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
2026082811,2026082811,"voxel_36",36,0,0.0717262723262485,0.0918094347565514,0.0200831624303028,-0.0361833673115279,0.00776925320983413,0.620000000000001,0.648,"direct","fold_1[test_rows=101-120;blocks=6]|fold_2[test_rows=81-100;blocks=5]|fold_3[test_rows=21-40;blocks=2]|fold_4[test_rows=41-60;blocks=3]|fold_5[test_rows=1-20;blocks=1]|fold_6[test_rows=61-80;blocks=4]","alpha=0.01|signal=0|nuisance=1;alpha=0.01|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.01|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.01|signal=1|nuisance=0;alpha=0.10000000000000001|signal=0|nuisance=1;alpha=0.10000000000000001|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=0.10000000000000001|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=0.10000000000000001|signal=1|nuisance=0;alpha=1|signal=0|nuisance=1;alpha=1|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=1|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=1|signal=1|nuisance=0;alpha=10|signal=0|nuisance=1;alpha=10|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=10|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=10|signal=1|nuisance=0;alpha=100|signal=0|nuisance=1;alpha=100|signal=0.33333333333333331|nuisance=0.66666666666666663;alpha=100|signal=0.66666666666666663|nuisance=0.33333333333333331;alpha=100|signal=1|nuisance=0","0.1.3","R version 4.5.1 (2025-06-13)","aarch64-apple-darwin20"
